"id","name","address","latitude","longitude","kakaoSearchKeyword","selectedKakaoPlaceName","selectedKakaoPlaceId","selectedKakaoPlaceUrl","confidenceScore","kakaoNeedsReview","reason","candidate1PlaceName","candidate1Id","candidate1PlaceUrl","candidate1AddressName","candidate1RoadAddressName","candidate1CategoryName","candidate2PlaceName","candidate2Id","candidate2PlaceUrl","candidate2AddressName","candidate2RoadAddressName","candidate2CategoryName","candidate3PlaceName","candidate3Id","candidate3PlaceUrl","candidate3AddressName","candidate3RoadAddressName","candidate3CategoryName"
"place-069","현대 모터스튜디오 고양","경기 고양시 일산서구 킨텍스로 217-6","37.6628","126.7532","현대 모터스튜디오 고양","현대 모터스튜디오 고양","1338515380","https://place.map.kakao.com/1338515380","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·고양시·일산서구·킨텍스로·2176·고양 일치 · 기존 좌표에서 634m · 카테고리 전시관 일치 · 기존 장소 ID 일치","현대 모터스튜디오 고양","1338515380","https://place.map.kakao.com/1338515380","경기 고양시 일산서구 대화동 2601","경기 고양시 일산서구 킨텍스로 217-6","문화,예술 > 문화시설 > 전시관","현대모터스튜디오 고양카페","357278643","https://place.map.kakao.com/357278643","경기 고양시 일산서구 대화동 2601","경기 고양시 일산서구 킨텍스로 217-6","음식점 > 카페","현대모터스튜디오 고양 전기차충전소","107879249","https://place.map.kakao.com/107879249","경기 고양시 일산서구 대화동 2601","경기 고양시 일산서구 킨텍스로 217-6","교통,수송 > 자동차 > 전기차 충전소"
"place-070","일산호수공원","경기 고양시 일산동구 호수로 595","37.6605","126.7624","일산호수공원","일산호수공원","26298671","https://place.map.kakao.com/26298671","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·고양시·일산동구·호수로·595·고양 일치 · 기존 좌표에서 508m · 카테고리 공원 일치 · 기존 장소 ID 일치 · 2위와 29점 차이","일산호수공원","26298671","https://place.map.kakao.com/26298671","경기 고양시 일산동구 장항동 906","경기 고양시 일산동구 호수로 595","여행 > 공원 > 도시근린공원","일산호수공원 한울광장","17560090","https://place.map.kakao.com/17560090","경기 고양시 일산동구 장항동 906","경기 고양시 일산동구 호수로 595","여행 > 공원시설물","일산호수공원 메타세쿼이아길","1087984035","https://place.map.kakao.com/1087984035","경기 고양시 일산동구 장항동 906","경기 고양시 일산동구 호수로 595","여행 > 공원"
"place-071","파주출판도시","경기 파주시 회동길 145","37.708","126.6877","파주출판도시","파주출판도시","8120867","https://place.map.kakao.com/8120867","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·파주시·회동길·145·파주 일치 · 기존 좌표에서 152m · 기존 장소 ID 일치 · 2위와 49점 차이","파주출판도시","8120867","https://place.map.kakao.com/8120867","경기 파주시 문발동 524-3","경기 파주시 회동길 145","부동산 > 부지","파주출판도시 자유로휴게소 주유소","13337628","https://place.map.kakao.com/13337628","경기 파주시 문발동 495-137","경기 파주시 자유로 2212","교통,수송 > 자동차 > 주유,가스 > 주유소 > S-OIL","파주출판도시 자유로휴게소","420473965","https://place.map.kakao.com/420473965","경기 파주시 문발동 495-122","경기 파주시 자유로 2210","교통,수송 > 휴게소"
"place-072","헤이리예술마을","경기 파주시 탄현면 헤이리마을길 70-21","37.788","126.6997","헤이리예술마을","헤이리예술마을","8616522","https://place.map.kakao.com/8616522","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·파주시·탄현면·헤이리마을길·7021·파주 일치 · 기존 좌표에서 35m · 기존 장소 ID 일치 · 2위와 38점 차이","헤이리예술마을","8616522","https://place.map.kakao.com/8616522","경기 파주시 탄현면 법흥리 1652-239","경기 파주시 탄현면 헤이리마을길 70-21","여행 > 관광,명소 > 관광단지","헤이리예술마을 주차장10","1755925201","https://place.map.kakao.com/1755925201","경기 파주시 탄현면 법흥리 1652-495","","교통,수송 > 교통시설 > 주차장","헤이리예술마을 주차장9","1005076254","https://place.map.kakao.com/1005076254","경기 파주시 탄현면 법흥리 1652-221","","교통,수송 > 교통시설 > 주차장"
"place-073","마장호수 출렁다리","경기 파주시 광탄면 기산리 481-1","37.774","126.9243","마장호수 출렁다리","마장호수출렁다리","2028327937","https://place.map.kakao.com/2028327937","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·파주시·광탄면·기산리·4811·파주 일치 · 기존 좌표에서 392m · 기존 장소 ID 일치 · 2위와 74점 차이","마장호수출렁다리","2028327937","https://place.map.kakao.com/2028327937","경기 파주시 광탄면 기산리 481-1","","교통,수송 > 도로시설 > 육교","출렁다리쌈밥 마장호수본점","60206549","https://place.map.kakao.com/60206549","경기 파주시 광탄면 기산리 527-1","경기 파주시 광탄면 기산로186번길 8","음식점 > 한식 > 쌈밥","출렁다리바베큐","1906455172","https://place.map.kakao.com/1906455172","경기 양주시 백석읍 기산리 384","경기 양주시 백석읍 기산로 414-13","음식점 > 한식 > 육류,고기"
"place-074","국립수목원","경기 포천시 소흘읍 광릉수목원로 415","37.7548","127.1663","국립수목원","국립수목원","7915027","https://place.map.kakao.com/7915027","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·포천시·소흘읍·광릉수목원로·415·포천 일치 · 기존 좌표에서 378m · 카테고리 수목원 일치 · 기존 장소 ID 일치 · 2위와 21점 차이","국립수목원","7915027","https://place.map.kakao.com/7915027","경기 포천시 소흘읍 직동리 산 50-18","경기 포천시 소흘읍 광릉수목원로 415","여행 > 관광,명소 > 수목원,식물원","국립수목원 관상식물원","17579749","https://place.map.kakao.com/17579749","경기 포천시 소흘읍 직동리 51-2","경기 포천시 소흘읍 광릉수목원로 415","여행 > 관광,명소 > 수목원,식물원","국립수목원 덩굴식물원","17582131","https://place.map.kakao.com/17582131","경기 포천시 소흘읍 직동리 산 50-18","경기 포천시 소흘읍 광릉수목원로 415","여행 > 관광,명소 > 수목원,식물원"
"place-075","포천아트밸리","경기 포천시 신북면 아트밸리로 234","37.9236","127.2367","포천아트밸리","포천아트밸리","11520510","https://place.map.kakao.com/11520510","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·포천시·신북면·아트밸리로·234·포천 일치 · 기존 좌표에서 67m · 기존 장소 ID 일치 · 2위와 29점 차이","포천아트밸리","11520510","https://place.map.kakao.com/11520510","경기 포천시 신북면 기지리 282","경기 포천시 신북면 아트밸리로 234","여행 > 관광,명소 > 테마파크","포천아트밸리 천문과학관","25493548","https://place.map.kakao.com/25493548","경기 포천시 신북면 기지리 282","경기 포천시 신북면 아트밸리로 234","문화,예술 > 문화시설 > 과학관","포천아트밸리 주차장","17573330","https://place.map.kakao.com/17573330","경기 포천시 신북면 기지리 282","경기 포천시 신북면 아트밸리로 234","교통,수송 > 교통시설 > 주차장"
"place-076","포천 허브아일랜드","경기 포천시 신북면 청신로947번길 35","37.9653","127.1319","허브아일랜드","허브아일랜드","17282868","https://place.map.kakao.com/17282868","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·포천시·신북면·청신로947번길·35·포천 일치 · 기존 좌표에서 22m · 기존 장소 ID 일치","허브아일랜드","17282868","https://place.map.kakao.com/17282868","경기 포천시 신북면 삼정리 386","경기 포천시 신북면 청신로947번길 35","여행 > 관광,명소 > 관광농원","허브아일랜드 허브카페","17576332","https://place.map.kakao.com/17576332","경기 포천시 신북면 삼정리 517-2","경기 포천시 신북면 청신로947번길 35","음식점 > 카페","허브아일랜드국밥집","1713970859","https://place.map.kakao.com/1713970859","경기 포천시 신북면 삼정리 386","경기 포천시 신북면 청신로947번길 35","음식점 > 한식 > 국밥"
"place-077","아침고요수목원","경기 가평군 상면 수목원로 427","37.743","127.3526","아침고요수목원","아침고요수목원","25855305","https://place.map.kakao.com/25855305","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·가평군·상면·수목원로·427·가평 일치 · 기존 좌표에서 82m · 카테고리 수목원 일치 · 기존 장소 ID 일치 · 2위와 24점 차이","아침고요수목원","25855305","https://place.map.kakao.com/25855305","경기 가평군 상면 행현리 622-4","경기 가평군 상면 수목원로 427","여행 > 관광,명소 > 수목원,식물원","아침고요수목원 하늘정원","17556198","https://place.map.kakao.com/17556198","경기 가평군 상면 행현리 622-4","경기 가평군 상면 수목원로 427","여행 > 관광,명소 > 수목원,식물원","아침고요수목원 수국전시회","1715949609","https://place.map.kakao.com/1715949609","경기 가평군 상면 행현리 622-4","경기 가평군 상면 수목원로 427","문화,예술 > 전시회,박람회"
"place-078","쁘띠프랑스","경기 가평군 청평면 호반로 1063","37.715","127.4905","쁘띠프랑스","쁘띠프랑스","7920064","https://place.map.kakao.com/7920064","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·가평군·청평면·호반로·1063·가평 일치 · 기존 좌표에서 3m · 기존 장소 ID 일치 · 2위와 35점 차이","쁘띠프랑스","7920064","https://place.map.kakao.com/7920064","경기 가평군 청평면 고성리 616-2","경기 가평군 청평면 호반로 1063","여행 > 관광,명소","쁘띠프랑스 오르골하우스","17578101","https://place.map.kakao.com/17578101","경기 가평군 청평면 고성리 616-2","경기 가평군 청평면 호반로 1063","여행 > 관광,명소","쁘띠프랑스 리조트","1032505156","https://place.map.kakao.com/1032505156","경기 가평군 청평면 고성리 616-2","경기 가평군 청평면 호반로 1063","교육,학문 > 교육단체 > 청소년수련시설"
"place-079","세미원","경기 양평군 양서면 양수로 93","37.5384","127.3231","세미원","세미원","7949686","https://place.map.kakao.com/7949686","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·양평군·양서면·양수로·93·양평 일치 · 기존 좌표에서 291m · 기존 장소 ID 일치 · 2위와 38점 차이","세미원","7949686","https://place.map.kakao.com/7949686","경기 양평군 양서면 용담리 428-8","경기 양평군 양서면 양수로 93","여행 > 관광,명소 > 수목원,식물원","세미원 화장실","1341680614","https://place.map.kakao.com/1341680614","경기 양평군 양서면 용담리 430-8","","가정,생활 > 화장실","세미원연꽃문화제","1056638418","https://place.map.kakao.com/1056638418","경기 양평군 양서면 용담리 428-8","경기 양평군 양서면 양수로 93","이슈 > 이벤트 > 페스티벌"
"place-080","이천세라피아","경기 이천시 경충대로2697번길 263","37.2776","127.4266","이천세계도자센터 세라피아","이천세계도자센터 세라피아","27547284","https://place.map.kakao.com/27547284","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·이천시·경충대로2697번길·263·이천 일치 · 기존 좌표에서 306m · 기존 장소 ID 일치","이천세계도자센터 세라피아","27547284","https://place.map.kakao.com/27547284","경기 이천시 관고동 435-1","경기 이천시 경충대로2697번길 263","여행 > 관광,명소 > 도자기,도예촌","","","","","","","","","","","",""
"place-081","경기도자박물관","경기 광주시 곤지암읍 경충대로 727","37.3517","127.3279","경기도자박물관","경기도자박물관","17807469","https://place.map.kakao.com/17807469","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·광주시·곤지암읍·경충대로·727·광주 일치 · 기존 좌표에서 132m · 카테고리 박물관 일치 · 기존 장소 ID 일치 · 2위와 35점 차이","경기도자박물관","17807469","https://place.map.kakao.com/17807469","경기 광주시 곤지암읍 삼리 72-1","경기 광주시 곤지암읍 경충대로 727","문화,예술 > 문화시설 > 박물관","경기도자박물관 클레이플레이 교육센터","1230340388","https://place.map.kakao.com/1230340388","경기 광주시 곤지암읍 삼리 72-1","경기 광주시 곤지암읍 경충대로 727","교육,학문 > 교육단체 > 체험학습장","","","","","",""
"place-082","화담숲","경기 광주시 도척면 도웅리 산 33","37.3402","127.2904","화담숲","화담숲","15582723","https://place.map.kakao.com/15582723","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·광주시·도척면·도웅리·33·광주 일치 · 기존 좌표에서 169m · 카테고리 수목원 일치 · 기존 장소 ID 일치 · 2위와 24점 차이","화담숲","15582723","https://place.map.kakao.com/15582723","경기 광주시 도척면 도웅리 산 33","","여행 > 관광,명소 > 수목원,식물원","화담숲 자수화단","1372085464","https://place.map.kakao.com/1372085464","경기 광주시 도척면 도웅리 산 33","","여행 > 공원시설물","화담숲 자생식물원","19291018","https://place.map.kakao.com/19291018","경기 광주시 도척면 도웅리 산 35-1","","여행 > 관광,명소 > 수목원,식물원"
"place-083","안양예술공원","경기 안양시 만안구 예술공원로 131","37.419","126.9192","안양예술공원","안양예술공원","10582302","https://place.map.kakao.com/10582302","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·안양시·만안구·예술공원로·131·안양 일치 · 기존 좌표에서 51m · 카테고리 공원 일치 · 기존 장소 ID 일치 · 2위와 35점 차이","안양예술공원","10582302","https://place.map.kakao.com/10582302","경기 안양시 만안구 석수동 240-18","경기 안양시 만안구 예술공원로 131","여행 > 공원","안양예술공원 공영주차장","20518958","https://place.map.kakao.com/20518958","경기 안양시 만안구 석수동 240-18","","교통,수송 > 교통시설 > 주차장 > 공영주차장","안양예술공원 음식문화거리","12273389","https://place.map.kakao.com/12273389","경기 안양시 만안구 안양동 1320","","여행 > 관광,명소 > 테마거리"
"place-084","경기도미술관","경기 안산시 단원구 동산로 268","37.3258","126.8108","경기도미술관","경기도미술관","26472936","https://place.map.kakao.com/26472936","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·안산시·단원구·동산로·268·안산 일치 · 기존 좌표에서 280m · 카테고리 미술관 일치 · 기존 장소 ID 일치 · 2위와 38점 차이","경기도미술관","26472936","https://place.map.kakao.com/26472936","경기 안산시 단원구 초지동 667","경기 안산시 단원구 동산로 268","문화,예술 > 문화시설 > 미술관","커피언스 경기도미술관점","2030308017","https://place.map.kakao.com/2030308017","경기 안산시 단원구 초지동 667","경기 안산시 단원구 동산로 268","음식점 > 카페 > 커피전문점","안산문화예술의전당 화랑미술관","17574757","https://place.map.kakao.com/17574757","경기 안산시 단원구 고잔동 817","경기 안산시 단원구 화랑로 312","문화,예술 > 문화시설 > 미술관"
"place-085","안산어촌민속박물관","경기 안산시 단원구 대부황금로 7","37.1927","126.6472","안산어촌민속박물관","안산어촌민속박물관","19174891","https://place.map.kakao.com/19174891","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·안산시·단원구·대부황금로·안산 일치 · 기존 좌표에서 100m · 카테고리 박물관 일치 · 기존 장소 ID 일치 · 2위와 35점 차이","안산어촌민속박물관","19174891","https://place.map.kakao.com/19174891","경기 안산시 단원구 선감동 717","경기 안산시 단원구 대부황금로 7","문화,예술 > 문화시설 > 박물관","안산어촌민속박물관 제3주차장","17570773","https://place.map.kakao.com/17570773","경기 안산시 단원구 선감동 산 160","경기 안산시 단원구 대부황금로 7","교통,수송 > 교통시설 > 주차장","안산어촌민속박물관 제2주차장","17577667","https://place.map.kakao.com/17577667","경기 안산시 단원구 선감동 717-3","","교통,수송 > 교통시설 > 주차장"
"place-086","화성 공룡알 화석산지","경기 화성시 만세구 송산면 공룡로 659","37.2643","126.7458","공룡알화석산지 방문자센터","공룡알화석산지 방문자센터","17382344","https://place.map.kakao.com/17382344","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·화성시·만세구·송산면·공룡로·659·화성 일치 · 기존 좌표에서 243m · 카테고리 문화시설 일치 · 기존 장소 ID 일치","공룡알화석산지 방문자센터","17382344","https://place.map.kakao.com/17382344","경기 화성시 만세구 송산면 고정리","경기 화성시 만세구 송산면 공룡로 659","문화,예술 > 문화시설 > 과학관","공룡알화석산지 방문자센터 주차장","1793737886","https://place.map.kakao.com/1793737886","경기 화성시 만세구 송산면 고정리 산 6","경기 화성시 만세구 송산면 공룡로 659","교통,수송 > 교통시설 > 주차장","","","","","",""
"place-087","오산미니어처빌리지","경기 오산시 북삼미로 12","37.1597","127.077","오산미니어처빌리지","오산미니어처빌리지","1669494896","https://place.map.kakao.com/1669494896","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·오산시·북삼미로·12·오산 일치 · 기존 좌표에서 2337m · 기존 장소 ID 일치","오산미니어처빌리지","1669494896","https://place.map.kakao.com/1669494896","경기 오산시 내삼미동 250-5","경기 오산시 북삼미로 12","문화,예술 > 문화시설 > 전시관","오산미니어처빌리지 미니빌 신나는 놀이터","281120731","https://place.map.kakao.com/281120731","경기 오산시 내삼미동 907","경기 오산시 북삼미로 12","가정,생활 > 유아 > 놀이시설","오산 미니어처빌리지 주차장 전기차충전소","1313706573","https://place.map.kakao.com/1313706573","경기 오산시 내삼미동 908","경기 오산시 북삼미로 22","교통,수송 > 자동차 > 전기차 충전소"
"place-088","시흥갯골생태공원","경기 시흥시 동서로 287","37.3904","126.7803","시흥갯골생태공원","시흥갯골생태공원","7971967","https://place.map.kakao.com/7971967","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·시흥시·동서로·287·시흥 일치 · 기존 좌표에서 68m · 카테고리 공원 일치 · 기존 장소 ID 일치 · 2위와 21점 차이","시흥갯골생태공원","7971967","https://place.map.kakao.com/7971967","경기 시흥시 장곡동 724-32","경기 시흥시 동서로 287","여행 > 공원 > 도시근린공원","시흥갯골생태공원 매점","1579673497","https://place.map.kakao.com/1579673497","경기 시흥시 장곡동 724-32","경기 시흥시 동서로 287","여행 > 공원시설물","시흥갯골생태공원 야외무대","1536133309","https://place.map.kakao.com/1536133309","경기 시흥시 장곡동 724-32","경기 시흥시 동서로 287","문화,예술 > 문화시설 > 공연장,연극극장"
"place-089","미사경정공원","경기 하남시 미사대로 505","37.5527","127.2115","미사경정공원","미사경정공원","26369650","https://place.map.kakao.com/26369650","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·하남시·미사대로·505·하남 일치 · 기존 좌표에서 834m · 카테고리 공원 일치 · 기존 장소 ID 일치 · 2위와 38점 차이","미사경정공원","26369650","https://place.map.kakao.com/26369650","경기 하남시 덕풍동 15","경기 하남시 미사대로 505","여행 > 공원","미사경정공원 남문","2016387226","https://place.map.kakao.com/2016387226","경기 하남시 신장동 281-1","","교통,수송 > 입출구","미사경정공원 쉼터매점","1721807671","https://place.map.kakao.com/1721807671","경기 하남시 덕풍동 15","경기 하남시 미사대로 505","교통,수송 > 휴게소"
"place-090","농협 안성팜랜드","경기 안성시 공도읍 대신두길 28","36.9918","127.189","농협 안성팜랜드","농협안성팜랜드","17202018","https://place.map.kakao.com/17202018","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 경기·안성시·공도읍·대신두길·28·안성 일치 · 기존 좌표에서 405m · 카테고리 테마파크 일치 · 기존 장소 ID 일치 · 2위와 29점 차이","농협안성팜랜드","17202018","https://place.map.kakao.com/17202018","경기 안성시 공도읍 신두리 451","경기 안성시 공도읍 대신두길 28","여행 > 관광,명소 > 테마파크","농협안성팜랜드 놀이기구","751257773","https://place.map.kakao.com/751257773","경기 안성시 공도읍 신두리 451","경기 안성시 공도읍 대신두길 28","여행 > 관광,명소 > 테마파크 > 테마파크시설","농협안성팜랜드 팜피크닉","735068556","https://place.map.kakao.com/735068556","경기 안성시 공도읍 신두리 451","경기 안성시 공도읍 대신두길 28","여행 > 관광,명소 > 테마파크 > 테마파크시설"
"place-091","인천어린이박물관","인천 미추홀구 매소홀로 618","37.4373","126.6869","인천어린이박물관","인천어린이박물관","11167305","https://place.map.kakao.com/11167305","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 인천·미추홀구·매소홀로·618·미추홀 일치 · 기존 좌표에서 388m · 카테고리 박물관 일치 · 기존 장소 ID 일치 · 2위와 100점 차이","인천어린이박물관","11167305","https://place.map.kakao.com/11167305","인천 미추홀구 문학동 482","인천 미추홀구 매소홀로 618","문화,예술 > 문화시설 > 박물관","","","","","","","","","","","",""
"place-092","국립세계문자박물관","인천 연수구 센트럴로 217","37.3938","126.6355","국립세계문자박물관","국립세계문자박물관","27019618","https://place.map.kakao.com/27019618","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 인천·연수구·센트럴로·217·연수 일치 · 기존 좌표에서 234m · 카테고리 박물관 일치 · 기존 장소 ID 일치 · 2위와 38점 차이","국립세계문자박물관","27019618","https://place.map.kakao.com/27019618","인천 연수구 송도동 24-8","인천 연수구 센트럴로 217","문화,예술 > 문화시설 > 박물관","인천연수국립세계문자박물관 전기차충전소","1780159488","https://place.map.kakao.com/1780159488","인천 연수구 송도동 24-8","인천 연수구 센트럴로 217","교통,수송 > 자동차 > 전기차 충전소","국립세계문자박물관 씽크빅문자연구소","672100528","https://place.map.kakao.com/672100528","인천 연수구 송도동 24-8","인천 연수구 센트럴로 217","교육,학문 > 교육단체 > 체험학습장"
"place-093","인천시립박물관","인천 연수구 청량로160번길 26","37.4191","126.6531","인천광역시립박물관","인천광역시립박물관","8052890","https://place.map.kakao.com/8052890","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 인천·연수구·청량로160번길·26·연수 일치 · 기존 좌표에서 184m · 카테고리 박물관 일치 · 기존 장소 ID 일치","인천광역시립박물관","8052890","https://place.map.kakao.com/8052890","인천 연수구 옥련동 525","인천 연수구 청량로160번길 26","문화,예술 > 문화시설 > 박물관","인천광역시립박물관 야외주차장","208880179","https://place.map.kakao.com/208880179","인천 연수구 옥련동 525","인천 연수구 청량로160번길 26","교통,수송 > 교통시설 > 주차장","인천광역시립박물관 직원주차장","17570705","https://place.map.kakao.com/17570705","인천 연수구 옥련동 525","인천 연수구 청량로160번길 26","교통,수송 > 교통시설 > 주차장"
"place-094","송도센트럴파크","인천 연수구 송도동 24-5","37.3927","126.6373","송도센트럴파크","송도센트럴파크","13577707","https://place.map.kakao.com/13577707","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 인천·연수구·송도동·245·연수 일치 · 기존 좌표에서 124m · 카테고리 공원 일치 · 기존 장소 ID 일치 · 2위와 29점 차이","송도센트럴파크","13577707","https://place.map.kakao.com/13577707","인천 연수구 송도동 24-5","","여행 > 공원 > 도시근린공원","송도센트럴파크 산책정원","18059866","https://place.map.kakao.com/18059866","인천 연수구 송도동 24-5","인천 연수구 센트럴로 229","여행 > 공원 > 도시근린공원","송도센트럴파크호텔","24613391","https://place.map.kakao.com/24613391","인천 연수구 송도동 38","인천 연수구 테크노파크로 193","여행 > 숙박 > 호텔"
"place-095","인천대공원","인천 남동구 무네미로 238","37.4569","126.7528","인천대공원","인천대공원","11320114","https://place.map.kakao.com/11320114","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 인천·남동구·무네미로·238·남동 일치 · 기존 좌표에서 691m · 기존 장소 ID 일치 · 2위와 35점 차이","인천대공원","11320114","https://place.map.kakao.com/11320114","인천 남동구 장수동 산 78","인천 남동구 무네미로 238","여행 > 관광,명소 > 테마파크","인천대공원 동문","24662519","https://place.map.kakao.com/24662519","인천 남동구 장수동 77-1","","여행 > 공원시설물","인천대공원 제1주차장","18071361","https://place.map.kakao.com/18071361","인천 남동구 장수동 산 78","인천 남동구 무네미로 238","교통,수송 > 교통시설 > 주차장"
"place-096","월미공원","인천 제물포구 북성동1가 산 125","37.4753","126.6034","월미공원","월미공원","24877789","https://place.map.kakao.com/24877789","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 인천·제물포구·북성동1가·125 일치 · 기존 좌표에서 203m · 카테고리 공원 일치 · 기존 장소 ID 일치 · 2위와 35점 차이","월미공원","24877789","https://place.map.kakao.com/24877789","인천 제물포구 북성동1가 산 125","","여행 > 공원 > 도시근린공원","월미공원 만남의광장","579101422","https://place.map.kakao.com/579101422","인천 제물포구 북성동1가 93","","여행 > 관광,명소 > 광장","월미공원 화장실","1540286443","https://place.map.kakao.com/1540286443","인천 제물포구 북성동1가 97-3","인천 제물포구 월미로 131-50","가정,생활 > 화장실"
"place-097","인천개항박물관","인천 제물포구 신포로23번길 89","37.4737","126.6213","인천개항박물관","인천개항박물관","12960848","https://place.map.kakao.com/12960848","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 인천·제물포구·신포로23번길·89 일치 · 기존 좌표에서 78m · 카테고리 박물관 일치 · 기존 장소 ID 일치 · 2위와 21점 차이","인천개항박물관","12960848","https://place.map.kakao.com/12960848","인천 제물포구 중앙동1가 9-2","인천 제물포구 신포로23번길 89","문화,예술 > 문화시설 > 박물관","인천개항박물관 기획전시실","2061551017","https://place.map.kakao.com/2061551017","인천 제물포구 중앙동1가 9-2","인천 제물포구 신포로23번길 89","문화,예술 > 문화시설 > 전시관","인천개항박물관 구,인천일본제1은행지점","27004418","https://place.map.kakao.com/27004418","인천 제물포구 중앙동1가 9-2","인천 제물포구 신포로23번길 89","여행 > 관광,명소 > 문화유적"
"place-098","짜장면박물관","인천 제물포구 차이나타운로 56-14","37.475","126.6183","짜장면박물관","짜장면박물관","19529404","https://place.map.kakao.com/19529404","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 인천·제물포구·차이나타운로·5614 일치 · 기존 좌표에서 20m · 카테고리 박물관 일치 · 기존 장소 ID 일치 · 2위와 100점 차이","짜장면박물관","19529404","https://place.map.kakao.com/19529404","인천 제물포구 선린동 38-1","인천 제물포구 차이나타운로 56-14","문화,예술 > 문화시설 > 박물관","","","","","","","","","","","",""
"place-099","국립생물자원관","인천 서해구 환경로 42","37.5683","126.6401","국립생물자원관","국립생물자원관","10145688","https://place.map.kakao.com/10145688","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 인천·서해구·환경로·42 일치 · 기존 좌표에서 318m · 카테고리 전시관 일치 · 기존 장소 ID 일치 · 2위와 24점 차이","국립생물자원관","10145688","https://place.map.kakao.com/10145688","인천 서해구 경서동","인천 서해구 환경로 42","문화,예술 > 문화시설 > 전시관","국립생물자원관 생생채움","17575517","https://place.map.kakao.com/17575517","인천 서해구 경서동","인천 서해구 환경로 42","문화,예술 > 문화시설 > 전시관","국립생물자원관 달빛마당","17573233","https://place.map.kakao.com/17573233","인천 서해구 경서동","인천 서해구 환경로 42","서비스,산업 > 기업"
"place-100","옥토끼우주센터","인천 강화군 불은면 강화동로 403","37.6737","126.4878","옥토끼우주센터","옥토끼우주센터","9949315","https://place.map.kakao.com/9949315","100","false","자동 매칭 승인 · 이름 정확히 일치 · 지역 인천·강화군·불은면·강화동로·403·강화 일치 · 기존 좌표에서 78m · 카테고리 과학관 일치 · 기존 장소 ID 일치 · 2위와 35점 차이","옥토끼우주센터","9949315","https://place.map.kakao.com/9949315","인천 강화군 불은면 두운리 1026","인천 강화군 불은면 강화동로 403","문화,예술 > 문화시설 > 과학관","옥토끼우주센터 은하수유수풀","1494726407","https://place.map.kakao.com/1494726407","인천 강화군 불은면 두운리 1026","인천 강화군 불은면 강화동로 403","스포츠,레저 > 수영,수상 > 수영장","옥토끼우주센터(인천) 전기차충전소","310784267","https://place.map.kakao.com/310784267","인천 강화군 불은면 두운리 1026","인천 강화군 불은면 강화동로 403","교통,수송 > 자동차 > 전기차 충전소"
